EventId,EventTemplate,Occurrences
ecf6827a,Exception causing close of session 0x0 due to java.io.IOException: ZooKeeperServer not running,159
bed3680d,Closed socket connection for client <*> (no session established for client),159
8a502d39,Snapshotting: 0xc00000001 to /var/lib/zookeeper/version-2/snapshot.c00000001,1
947d5b87,Snapshotting: 0xc0000018f to /var/lib/zookeeper/version-2/snapshot.c0000018f,3
5375ff26,Snapshotting: 0xd0000001b to /var/lib/zookeeper/version-2/snapshot.d0000001b,7
d12e2072,Server environment:host.name=node2,1
5ccedc5f,Got user-level KeeperException when processing <*> type:create <*> <*> txntype:-1 reqpath:n/a Error <*> Error:KeeperErrorCode = NodeExists for <*>,19
c338c19e,Synchronizing with Follower sid: 3 <*> <*> <*>,5
e3a0c41d,Synchronizing with Follower sid: 1 <*> <*> <*>,10
cb499574,Server environment:host.name=mesos-master-2,11
5a52434e,Snapshotting: 0xb00000084 to /var/lib/zookeeper/version-2/snapshot.b00000084,3
16a3d15d,Snapshotting: 0xf00000000 to /var/lib/zookeeper/version-2/snapshot.f00000000,1
18befef1,Server environment:host.name=node3,1
8e39962d,Snapshotting: 0x100000000 to /var/lib/zookeeper/version-2/snapshot.100000000,1
6cdf72dd,Snapshotting: 0x100000082 to /var/lib/zookeeper/version-2/snapshot.100000082,1
384073fd,Server environment:host.name=mesos-master-3,11
b0c38acc,Snapshotting: 0x300000000 to /var/lib/zookeeper/version-2/snapshot.300000000,1
0ab78b87,Snapshotting: 0x500000000 to /var/lib/zookeeper/version-2/snapshot.500000000,1
