EventId,EventTemplate,Occurrences
eff892fe,[<0215242b>] dput+0x12c/0x13a,5
68bec427,[<02114408>] do_page_fault+0x0/0x446,102
cf59332b,[<02135e6d>] do_swap_page+0x64/0x1f9,17
a11e8c31,VM: killing process ,28
fd3de9d9,[<021303bd>] do_page_cache_readahead+0xa3/0x101,23
b838f5c0,[<0212c71b>] filemap_nopage+0x119/0x26d,23
591297a3,[<021361c7>] do_no_page+0xa1/0x235,30
21cd362c,[<02135fdc>] do_swap_page+0x1d3/0x1f9,1
8885d816,[<0213647b>] handle_mm_fault+0x71/0xe2,30
c9776184,[<02135342>] follow_page+0xda/0xe5,19
973a9595,[<0213f1ba>] rw_vm+0x1ce/0x1ea,16
4001d0a6,[<0212bd04>] find_or_create_page+0x39/0x70,14
5dcecb7e,[<02142ed7>] grow_dev_page+0x27/0xc3,14
8cf23c1b,[<02143014>] __getblk_slow+0xa1/0xcb,14
bc3830ae,[<0214328d>] __getblk+0x25/0x2b,14
5af537a9,[<0a8e1123>] ext3_get_inode_loc+0x4f/0x201 [ext3],12
9aed7a01,[<0212db65>] mempool_alloc+0x5d/0xf6,11
4a2c05be,[<0a8e1ba6>] ext3_reserve_inode_write+0x21/0x81 [ext3],14
ff84ebe1,[<0a8e1c17>] ext3_mark_inode_dirty+0x11/0x27 [ext3],14
34a731e4,[<0a8b23ef>] journal_start+0x78/0x9e [jbd],14
89dca3c2,[<0a8e1c7c>] ext3_dirty_inode+0x4f/0x5f [ext3],14
b95d2666,[<02158800>] __mark_inode_dirty+0x20/0xca,14
786d6cbc,[<0215456f>] inode_update_time+0x8e/0x96,14
384388a4,[<0212cfe2>] generic_file_aio_write_nolock+0x302/0x84e,14
e678dab3,[<021c8bda>] vt_console_print+0x64/0x28f,11
235cb9db,[<021288cf>] __print_symbol+0x110/0x121,12
7fb88b7a,[<0212d602>] generic_file_aio_write+0x69/0x7c,15
2270df45,[<0a8ddb99>] ext3_file_write+0x19/0x88 [ext3],15
e15f9948,[<02141447>] do_sync_write+0x68/0x9d,15
29635c6b,[<021c8b76>] vt_console_print+0x0/0x28f,5
ad959993,[<02118726>] __call_console_drivers+0x36/0x42,5
04e7f091,[<021189cd>] printk+0x106/0x113,11
ec3f055e,[<021060c2>] show_trace+0x92/0x97,11
3dde4f87,[<02106159>] dump_stack+0x11/0x13,13
de3681da,[<02129a6c>] do_acct_process+0x283/0x297,15
9e46de7e,[<02129a95>] acct_process+0x15/0x1f,15
4daae537,[<02119ccc>] do_exit+0x9f/0x2e3,15
f9ae2daf,[<0211476a>] do_page_fault+0x362/0x446,15
b75eae8e,[<0211c38d>] proc_dointvec+0x11/0x15,4
280c1e1c,[<0211c01d>] do_proc_dointvec_conv+0x0/0x36,4
4ae94460,[<0211bdc5>] do_rw_proc+0x79/0x8d,3
fb199083,[<02142d47>] invalidate_inode_buffers+0x9/0x33,3
4a38e55f,[<0227e913>] schedule+0x3f/0x44d,9
ef39b53c,[<0212d1de>] generic_file_aio_write_nolock+0x4fe/0x84e,1
ce569b59,[<02115f01>] __wake_up+0xe/0x16,10
236e1564,[<02115ed2>] __wake_up_common+0x2f/0x50,9
4f669238,[<0213f423>] put_user_size+0x29/0x2d,49
3710b84c,[<021295e4>] check_free_space+0x1b5/0x1cb,4
f7c691f3,[<0212c5b2>] page_cache_read+0x2a/0x7a,10
39b8af8b,[<0212c784>] filemap_nopage+0x182/0x26d,7
cce7207a,[<02115617>] recalc_task_prio+0x141/0x14c,20
d56b2b30,"sendmail: page allocation failure. order:0, ",11
4ab05509,[<021359c3>] do_wp_page+0x97/0x21c,5
e5a3e837,[<0214201b>] __fput+0xb3/0xd1,2
ec16e441,[<021208bf>] sys_rt_sigaction+0x6b/0x80,5
90574c6a,[<0213f3d3>] get_user_size+0x30/0x57,6
21e62631,[<021287f4>] __print_symbol+0x35/0x121,3
455bc6db,[<021284a0>] module_text_address+0x3a/0x5d,1
6859ca7a,[<02135b2f>] do_wp_page+0x203/0x21c,2
e872c240,[<021359f7>] do_wp_page+0xcb/0x21c,3
0c848096,[<021364c6>] handle_mm_fault+0xbc/0xe2,3
d1d2097d,[<02107352>] do_IRQ+0x134/0x169,2
09e65bc2,[<021529bb>] d_alloc+0x38/0x1b0,5
6faef453,[<02152b72>] d_instantiate+0x3f/0x42,5
facbfc78,[<0211fc74>] sys_rt_sigprocmask+0x87/0x9a,5
8d44b0a4,[<0a8e11ed>] ext3_get_inode_loc+0x119/0x201 [ext3],2
e6a183d3,[<02221a76>] input_unregister_device+0xd/0xc1,2
72d79e38,printk: 185 messages suppressed.,1
17b51ac7,[<02134aa0>] clear_page_tables+0x7c/0x8f,1
b93704f8,[<02137b89>] free_pgtables+0x76/0x7b,1
3566cf55,[<02137ca8>] unmap_region+0x80/0xaa,1
9c1c10ac,[<02137c1f>] unmap_vma_list+0xe/0x17,1
be6c2cad,[<0212144c>] sys_setuid+0xdd/0xe9,1
7dcc9d4d,Master rebooting...,1
909fe4a1,messagebus shutdown failed,1
fb367da3,xfs shutdown failed,1
fa2c4292,jserver shutdown failed,1
55cbf517,Stopping MySQL: failed,2
581533bf,named shutdown failed,2
4f0e1b2c,rpc.statd shutdown failed,1
ab09cc9a,portmap shutdown failed,1
afe128ff,audit(1133871737.703:0): initialized,1
4acc3b94,Dec 06 <*> Privoxy(-150085504) Info: loading configuration file '/etc/privoxy/config':,1
dcaf5bad,bad username [\],1
faf9fd4d,ttloop: read: Connection timed out,57
43b38dee,syslogd shutdown succeeded,1
1c67a930,audit: enabled (after initialization),1
dbe95ad1,audit(1138278081.612:0): initialized,1
66d5a320,"security: 5 users, 7 roles, 1244 types, 1 bools",1
f5efd6f1,"security: 30 classes, 303377 rules",1
4d56730d,SELinux: Completing initialization.,1
8c6a60dc,SELinux: Setting up existing superblocks.,1
74236350,"SELinux: initialized (dev , type  uses genfs_contexts",11
a6e8df62,"SELinux: initialized (dev , type  not configured for labeling",2
880b4728,"SELinux: initialized (dev , type  uses  SIDs",5
89373646,audit(1138278089.855:0): avc: denied { read write } for pid=1 exe=/sbin/init name=initctl dev=hda2 ino=1031635 scontext=system_u:system_r:kernel_t tcontext=system_u:object_r:file_t tclass=fifo_file,1
9bab8f7c,audit(1138278091.510:111925): syscall=103 exit=0 a0=8 a1=0 a2=3 a3=3 items=0 pid=506 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
f84c0c2c,audit(1138278092.486:112647): avc: denied { setattr } for pid=509 exe=/usr/bin/rhgb name=/ dev= ino=1021 scontext=system_u:system_r:kernel_t tcontext=system_u:object_r:ramfs_t tclass=dir,1
70af2c90,audit(1138278092.486:112647): syscall=15 exit=0 a0=805ccbd a1=1c0 a2=9a397c8 a3=1c0 items=1 pid=509 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
2ef8c09e,audit(1138278092.486:112647): item=0 name=/initrd inode=1021 dev=00:00,1
6a6f9d4c,audit(1138278092.509:112888): avc: denied { search } for pid=512 exe=/sbin/ifconfig name=net dev= ino=-268435354 scontext=system_u:system_r:kernel_t tcontext=system_u:object_r:sysctl_net_t tclass=dir,1
b34384f4,audit(1138278092.509:112888): syscall=33 exit=4294967294 a0=8051f0f a1=4 a2=80545a0 a3=8054460 items=1 pid=512 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
5f6ac051,audit(1138278092.594:113949): syscall=102 exit=0 a0=2 a1=feee2dd0 a2=2 a3=1 items=1 pid=511 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
4507018b,audit(1138278092.594:113951): avc: denied { setattr } for pid=511 exe=/usr/bin/rhgb name=rhgb-socket dev= ino=1026 scontext=system_u:system_r:kernel_t tcontext=system_u:object_r:ramfs_t tclass=sock_file,1
f5de0e2f,audit(1138278092.594:113951): syscall=15 exit=0 a0=805cd2b a1=1c0 a2=2 a3=1 items=1 pid=511 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
9c1ab9da,audit(1138278092.594:113951): item=0 name=/initrd/rhgb-socket inode=1026 dev=00:00,1
44eb0b3e,audit(1138278092.998:114103): syscall=5 exit=0 a0=8fea430 a1=241 a2=1b6 a3=1b6 items=1 pid=513 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
fd98c932,audit(1138278092.998:114103): item=0 name=/initrd/XFree86.0.log inode=1021 dev=00:00,1
67881a73,audit(1138278093.406:116163): syscall=102 exit=0 a0=2 a1=fee65200 a2=1770 a3=fee65260 items=0 pid=513 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
65cd536b,audit(1138278093.540:118407): syscall=4 exit=11 a0=0 a1=81f6f20 a2=b a3=b items=0 pid=513 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
0a6b3f1d,audit(1138278093.880:123407): avc: denied { write } for pid=513 exe=/usr/X11R6/bin/Xorg name=00.0 dev= ino=-268435176 scontext=system_u:system_r:kernel_t tcontext=system_u:object_r:proc_t tclass=file,1
f9d4891d,audit(1138278093.880:123407): syscall=5 exit=6 a0=fee652b0 a1=2 a2=0 a3=0 items=1 pid=513 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
13e41056,audit(1138278093.880:123407): item=0 name=/proc/bus/pci/00/00.0 inode=4026532120 dev=00:00,1
cfb507fb,audit(1138278094.933:149104): syscall=192 exit=983040 a0=f0000 a1=10000 a2=5 a3=11 items=0 pid=513 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=0 fsgid=0,1
c7e2f7a2,audit(1138278101.742:164003): syscall=5 exit=3 a0=682cc3 a1=2 a2=0 a3=0 items=1 pid=594 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=22 fsgid=0,1
41da0254,audit(1138278101.742:164003): item=0 name=/dev/ptmx inode=1025790 dev=05:02,1
00635918,audit(1138278101.749:164007): syscall=195 exit=0 a0=fef6c158 a1=fef6c0ac a2=68cffc a3=fef6c09f items=1 pid=594 loginuid=-1 uid=0 gid=0 euid=0 suid=0 fsuid=0 egid=0 sgid=22 fsgid=0,1
63811516,audit(1138278101.749:164007): item=0 name=/dev/pts/0 inode=2 dev=88:00,1
