EventId,EventTemplate,Occurrences
9c3d7173,RAMDISK driver initialized 16 RAM disks of 16384K size 1024 blocksize,8
c7b03d15,Uniform <*> <*> driver Revision <*>,16
743977bc,Mounting other filesystems succeeded,8
17d212e7,ide Assuming 33MHz system bus speed for PIO modes; override with idebus xx,8
a7cc12c7,ICH IDE controller at PCI slot 0000 00 1f.1,8
07a93010,Version 3.0.2 (APM BIOS 1.2 Linux driver 1.16ac),8
c052039a,ICH chipset revision 2,8
ec486cda,<*> BM-DMA at <*> BIOS settings <*> DMA <*> pio,16
a3bd2f17,Using cfq io scheduler,8
d8c0d005,Home page is http //smartmontools.sourceforge.net/,8
72cee83f,ide0 at 0x1f0-0x1f7 0x3f6 on irq 14,8
3425827a,Opened configuration file /etc/smartd.conf,8
3adcc40c,Configuration file /etc/smartd.conf parsed.,8
95a63cb2,Device /dev/hda opened,8
7d014c3f,ide1 at 0x170-0x177 0x376 on irq 15,8
2d7864bf,Charge * * * (-1% unknown),8
2a5fa41a,Device /dev/hda found in smartd database.,8
2fce3aad,hda max request size 128KiB,8
b3caee87,"Device /dev/hda is SMART capable. Adding to ""monitor"" list.",8
73c83698,hda 29336832 sectors (15020 MB) w/1916KiB Cache CHS 29104/16/63 UDMA(66),8
3af6f1b1,Monitoring 1 ATA and 0 SCSI devices,8
84c3fecc,smartd has fork()ed into background mode. New PID <*>,8
03a92354,ide-floppy driver 0.99.newide,8
be12aa0f,mice PS/2 mouse device common for all mice,8
1882c520,serio i8042 <*> port at 0x60 0x64 irq <*>,16
dc8ddc4c,input ImPS/2 Logitech Wheel Mouse on isa0060/serio1,8
ee1c122c,input AT Translated Set 2 keyboard on isa0060/serio0,8
cb321938,md md driver 0.90.0 MAX_MD_DEVS 256 MD_SB_DISKS 27,8
da8b51c6,IP routing cache hash table of 512 buckets 4Kbytes,8
63a6fa29,TCP Hash tables configured (established 8192 bind 16384),8
3637fd61,Initializing IPsec netlink socket,8
d36fc8e6,checking if image is initramfs...it isn't (no cpio magic); looks like an initrd,8
8541a297,Freeing initrd memory 186k freed,8
1db4a323,md Autodetecting RAID arrays.,8
3fe418fe,md autorun ...,8
2240432b,RAMDISK Compressed image found at block 0,8
8bc13331,VFS Mounted root (ext2 filesystem).,8
d4030eae,EXT3-fs write access will be enabled during recovery.,4
14adadc3,kjournald starting. Commit interval 5 seconds,16
4b13d22f,EXT3-fs hda2 4 orphan inodes deleted,1
751a36af,EXT3-fs recovery complete.,4
ba611109,EXT3-fs mounted filesystem with ordered data mode.,16
2ee55793,Freeing unused kernel memory 144k freed,8
eb3b8edf,SELinux Disabled at runtime.,7
0439b300,Disabled Privacy Extensions on device 022db720(lo),8
1da5319d,IPv6 over IPv4 tunneling driver,8
3684cf74,USB Universal Host Controller Interface driver v2.2,8
54b739c7,PCI Found IRQ <*> for device 0000 <*>,24
38688f58,uhci_hcd 0000 00 1f.2 UHCI Host Controller,8
216c434f,uhci_hcd 0000 00 1f.2 irq 11 io base 0000ff80,8
e90081da,uhci_hcd 0000 00 1f.2 new USB bus registered assigned bus number 1,8
c75567e3,EXT3 FS on <*> internal journal,16
dad0f616,cdrom open failed.,8
66ea874c,Adding 262072k swap on /dev/hda3. Priority -1 extents 1,8
3a9f1803,microcode CPU0 already at revision 0x8 (current 0x8),8
8dadedd9,microcode No suitable data for cpu 0,8
9c48a81e,parport0 PC-style at 0x378 (0x778) [PCSPP TRISTATE EPP],16
a57f6558,parport0 irq 7 detected,16
cecc13aa,SCSI subsystem initialized,8
5aefd8c8,inserting floppy driver for 2.6.5-1.358,8
a8851a94,Floppy drive(s) fd0 is 1.44M,8
2a1ff46a,FDC 0 is a National Semiconductor PC87306,8
7b4e0d0b,3c59x Donald Becker and others. www.scyld.com/network/vortex.html,16
d06cff99,ip_tables (C) 2000-2002 Netfilter core team,17
1bef8313,process `syslogd' is using obsolete setsockopt SO_BSDCOMPAT,8
69e5f7f6,Bluetooth Core ver 2.4,8
1b6df696,Bluetooth HCI <*> <*> <*> <*> initialized,16
60638671,Bluetooth L2CAP ver 2.1,8
8d5d5b27,Bluetooth RFCOMM ver 1.2,8
7df27648,Bluetooth RFCOMM <*> layer initialized,16
9ca63599,No such internal service services/stream - DISABLING,8
1cc6cccf,bind failed (Address already in use (errno 98)). service telnet,8
e7d54ca8,Service telnet failed to start and is deactivated.,8
3f023526,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,8
49e84eaa,Started working 30 available services,8
3fca5d89,<*> <*> <*> <*> Info loading configuration file '/etc/privoxy/config',8
961489c4,creating device node <*>,268
f2487cd5,*** info <*>,26
26de28f7,Started gpm successfully. Entered daemon mode.,8
6a4648b8,imps2 Auto-detected intellimouse PS/2,15
c3c6735e,session <*> for user htt <*>,16
2d0aaa14,Starting background readahead,8
f0ea6867,Squid Parent child process <*> started,8
01ec844e,starting BIND 9.2.3 -u named -t /var/named/chroot,8
b9d1e65f,using 1 CPU,8
91e13621,loading configuration from '/etc/named.conf',8
315c18e7,listening on <*> <*> <*> <*>#53,240
6eaf2c08,NET-SNMP version 5.1.1,8
ef1e110c,precision <*> usec,8
55be0a33,kernel time sync <*>,24
d2b15686,frequency initialized 0.000 PPM from /var/lib/ntp/drift,8
5ed75c74,"configure keyword ""authenticate"" unknown line ignored",8
e7715c43,couldn't add command channel <*> not found,16
75101dcd,running,8
68149288,rsyncd version 2.6.2 starting listening on port 873,8
3d002f62,removing device node <*>,216
379c7ff3,synchronized to LOCAL(0) stratum 10,8
0e8eb195,file descriptor of service comsat has been closed,8
e09949fa,select reported EBADF but no bad file descriptors were found,8
4bb69561,session <*> for user cyrus <*>,462
a757c0c2,ALERT exited abnormally with [1],231
01b36508,session <*> for user news <*>,462
7d15f938,kernel.core_uses_pid 1,4
b780997e,check pass; user unknown,1043
ce8d323b,connection from <*> <*> at <*> <*> <*> <*> 2005,2582
dfc52edc,authentication failure; logname uid 0 euid 0 tty <*> ruser rhost <*> user <*>,2885
ddd29416,session <*> for user test <*>,138
ea3e4c85,bad username <*>,13
03649f38,Couldn't authenticate user,10
f020498a,User unknown timed out after 900 seconds at <*> <*>,36
4f67b71e,Received SNMP packet(s) from <*>,4
57a530b0,Authentication failed from <*> (<*>) <*>,23
dea5ca56,Kerberos authentication failed,25
e475ca7b,session <*> for user root <*>,44
a82d5ea6,notify question section contains no SOA,16
8341da1e,getpeername (ftpd) Transport endpoint is not connected,43
88e5364e,<*> <*> <*> <*> <*> Connection reset by peer,28
b89b4335,ttloop peer died Invalid or incomplete multibyte or wide character,112
0bdbe045,Connecting at fd 6,1
0aad7a09,FAILED LOGIN <*> FROM (null) FOR Authentication failure,4
2a593664,service(sshd) ignoring max retries; <*> > 3,11
fe8eaa2e,tty2 invalid character 0x1b in login name,1
0c4192f8,<*> shutdown failed,15
e9ccaea3,shutting down <*>,6
a17c8ebf,Switching to runlevel 6,4
2a70c8fd,terminating,3
f26f6f1f,Stopping squid,8
338f9be3,Squid Parent child process <*> exited with status 0,4
330ae5d2,smartd received signal 15 Terminated,4
11229305,<*> <*> exiting <*>,10
0657d962,Exiting,4
4449a71b,1+0 records <*>,8
14534cc2,Caught signal 15 un-registering and exiting.,3
ba41b9fb,Kernel logging (proc) stopped.,5
8290632a,Kernel log daemon terminating.,5
c74f1b32,open(/dev/pts/0) No such file or directory,5
8b80494b,password changed for test,4
aed2753a,wall user test broadcasted 1 lines (36 chars),1
a132837a,Client hung up - probable port-scan,1
449b10f6,rsync connection unexpectedly closed (0 bytes read so far),1
64b5e76a,rsync error error in rsync protocol data stream (code 12) at io.c(342),1
403bf64f,connect from 88-213-181-81-cable.canals.ro,1
73bb7e49,[smux_accept] accepted fd 12 from <*> 1896,1
6516e5aa,Unable to get command line from client!,1
4232238d,Authentication failed from <*> (88-213-181-81-cable.canals.ro) Software caused connection abort,2
82f006b4,Connection from <*> on illegal port,2
2847a2c9,net.ipv4.conf.default.rp_filter 1,2
d2f84cb6,kernel.sysrq 0,2
5e10ccd9,hda dma_timer_expiry dma status 0x20,1
b328a2e6,hda status timeout status 0xd0 { Busy },1
ba343b1b,Out of Memory Killed process <*>,10404
c3ae8396,<*> page allocation failure. order 0 mode <*>,88
ba4102d6,[<0212ebf3>] __alloc_pages+0x274/0x281,90
4bf02dfe,[<0213d341>] read_swap_cache_async+0x41/0x84,44
2bc00a63,[<02135dee>] swapin_readahead+0x2c/0x47,23
dfa75a99,[<02135e66>] do_swap_page+0x5d/0x1f9,23
3bdf1a56,[<021364a7>] handle_mm_fault+0x9d/0xe2,40
843622f0,[<02114537>] do_page_fault+0x12f/0x446,73
853b53c2,[<0210737b>] do_IRQ+0x15d/0x169,11
18f70ff3,[<0227ecc1>] schedule+0x3ed/0x44d,63
e3cd8a5e,[<0215242b>] dput+0x12c/0x13a,5
b418db8f,[<02114408>] do_page_fault+0x0/0x446,102
37fb3836,[<02135e6d>] do_swap_page+0x64/0x1f9,17
fe972918,VM killing process <*>,28
fb31caa2,[<021303bd>] do_page_cache_readahead+0xa3/0x101,23
e5c3c52e,[<0212c71b>] filemap_nopage+0x119/0x26d,23
dff879e3,[<021361c7>] do_no_page+0xa1/0x235,30
f9add6d6,[<02135fdc>] do_swap_page+0x1d3/0x1f9,1
fd04d033,[<0213647b>] handle_mm_fault+0x71/0xe2,30
c2411201,[<02135342>] follow_page+0xda/0xe5,19
928b60c1,[<0213f1ba>] rw_vm+0x1ce/0x1ea,16
78ce9066,[<0212bd04>] find_or_create_page+0x39/0x70,14
a1c02ebd,[<02142ed7>] grow_dev_page+0x27/0xc3,14
25179587,[<02143014>] __getblk_slow+0xa1/0xcb,14
8a67813e,[<0214328d>] __getblk+0x25/0x2b,14
d3e7b89b,[<0a8e1123>] ext3_get_inode_loc+0x4f/0x201 [ext3],12
70cf6e47,[<0212db65>] mempool_alloc+0x5d/0xf6,11
a59fb78d,[<0a8e1ba6>] ext3_reserve_inode_write+0x21/0x81 [ext3],14
b07bd83c,[<0a8e1c17>] ext3_mark_inode_dirty+0x11/0x27 [ext3],14
eefb6efb,[<0a8b23ef>] journal_start+0x78/0x9e [jbd],14
b8b7ba1f,[<0a8e1c7c>] ext3_dirty_inode+0x4f/0x5f [ext3],14
f30f67b4,[<02158800>] __mark_inode_dirty+0x20/0xca,14
9ae66066,[<0215456f>] inode_update_time+0x8e/0x96,14
a9a4f636,[<0212cfe2>] generic_file_aio_write_nolock+0x302/0x84e,14
06de9b08,[<021c8bda>] vt_console_print+0x64/0x28f,11
69f11e7b,[<021288cf>] __print_symbol+0x110/0x121,12
96fa064c,[<0212d602>] generic_file_aio_write+0x69/0x7c,15
c3fcc04f,[<0a8ddb99>] ext3_file_write+0x19/0x88 [ext3],15
33f0ced6,[<02141447>] do_sync_write+0x68/0x9d,15
9729a3d7,[<021c8b76>] vt_console_print+0x0/0x28f,5
b376a63a,[<02118726>] __call_console_drivers+0x36/0x42,5
09220f31,[<021189cd>] printk+0x106/0x113,11
c9894375,[<021060c2>] show_trace+0x92/0x97,11
734d92b2,[<02106159>] dump_stack+0x11/0x13,13
fd782663,[<02129a6c>] do_acct_process+0x283/0x297,15
3573d6b4,[<02129a95>] acct_process+0x15/0x1f,15
171c478e,[<02119ccc>] do_exit+0x9f/0x2e3,15
8074c478,[<0211476a>] do_page_fault+0x362/0x446,15
bb4029c7,[<0211c38d>] proc_dointvec+0x11/0x15,4
ac2d3c99,[<0211c01d>] do_proc_dointvec_conv+0x0/0x36,4
af47455f,[<0211bdc5>] do_rw_proc+0x79/0x8d,3
c0066d78,[<02142d47>] invalidate_inode_buffers+0x9/0x33,3
75a2cef0,[<0227e913>] schedule+0x3f/0x44d,9
b6ca1d51,[<0212d1de>] generic_file_aio_write_nolock+0x4fe/0x84e,1
a5164001,[<02115f01>] __wake_up+0xe/0x16,10
4a60777d,[<02115ed2>] __wake_up_common+0x2f/0x50,9
92496dde,[<0213f423>] put_user_size+0x29/0x2d,49
40a3bd24,[<021295e4>] check_free_space+0x1b5/0x1cb,4
a9f351ce,[<0212c5b2>] page_cache_read+0x2a/0x7a,10
d9c44a86,[<0212c784>] filemap_nopage+0x182/0x26d,7
d5f5c938,[<02115617>] recalc_task_prio+0x141/0x14c,20
87b9983c,[<021359c3>] do_wp_page+0x97/0x21c,5
57020539,[<0214201b>] __fput+0xb3/0xd1,2
9914f6ae,[<021208bf>] sys_rt_sigaction+0x6b/0x80,5
12a0e496,[<0213f3d3>] get_user_size+0x30/0x57,6
3c917faa,[<021287f4>] __print_symbol+0x35/0x121,3
e5aa9792,[<021284a0>] module_text_address+0x3a/0x5d,1
82d3490f,[<02135b2f>] do_wp_page+0x203/0x21c,2
145bf27c,[<021359f7>] do_wp_page+0xcb/0x21c,3
29f47509,[<021364c6>] handle_mm_fault+0xbc/0xe2,3
91cd6eed,[<02107352>] do_IRQ+0x134/0x169,2
2bcf9d42,[<021529bb>] d_alloc+0x38/0x1b0,5
7b6db774,[<02152b72>] d_instantiate+0x3f/0x42,5
7a1d07c4,[<0211fc74>] sys_rt_sigprocmask+0x87/0x9a,5
e549bbb9,[<0a8e11ed>] ext3_get_inode_loc+0x119/0x201 [ext3],2
8565c957,[<02221a76>] input_unregister_device+0xd/0xc1,2
662416f4,printk 185 messages suppressed.,1
b926b427,[<02134aa0>] clear_page_tables+0x7c/0x8f,1
d7f56a7a,[<02137b89>] free_pgtables+0x76/0x7b,1
c62e3c54,[<02137ca8>] unmap_region+0x80/0xaa,1
1cfe04fc,[<02137c1f>] unmap_vma_list+0xe/0x17,1
b660b31a,[<0212144c>] sys_setuid+0xdd/0xe9,1
de05a126,Master rebooting...,1
1984895a,Stopping MySQL failed,2
a2aa2e23,ttloop read Connection timed out,57
a15f0e3c,connection from <*> <*> at <*> <*> <*> <*> 2006,775
7bc3ed1d,audit enabled (after initialization),1
77f675db,security 5 users 7 roles 1244 types 1 bools,1
b9c66eed,security 30 classes 303377 rules,1
d37b8325,SELinux Completing initialization.,1
625b53f6,SELinux Setting up existing superblocks.,1
7f48059e,SELinux initialized (dev type <*> uses <*>,16
69695ec4,SELinux initialized (dev type <*> not configured for labeling,2
cbb1b41d,<*> <*> avc denied { <*> <*> } for pid <*> exe <*> name <*> dev <*> ino <*> scontext system_u system_r kernel_t tcontext system_u <*> <*> tclass <*>,55
d3652d64,<*> <*> syscall <*> exit 0 a0 <*> a1 <*> a2 <*> a3 <*> items <*> pid <*> loginuid -1 uid 0 gid 0 euid 0 suid 0 fsuid 0 egid 0 sgid 0 fsgid 0,113
3de1106e,<*> <*> item 0 name <*> inode <*> dev 00 00,47
f6c6367e,audit(1138278101.742 164003) item 0 name /dev/ptmx inode 1025790 dev 05 02,1
3f011997,<*> <*> item 0 name <*> inode <*> dev 0a 3f,4
6627ee52,audit(1138296111.560 323542) item 0 name /udev/vcs1 inode 861585 dev 07 01,1
431e3550,pam_check_access failed user does not have proper access system_u system_r kernel_t,1
562ff00e,audit(1138296216.366 837154) item 0 name /udev/vcsa5 inode 283654 dev 07 85,1
5dc7eb83,<*> <*> item 0 name /dev/pts/1 inode 3 dev 88 01,3
8612cf92,Warning! Could not relabel with system_u object_r devpts_t not relabeling.,1
51714476,ANONYMOUS FTP LOGIN FROM <*> <*>,9
